Time,X_estimated,Y_estimated,Psi_estimated,Roll_estimated,Rollrate_estimated,Delta_estimated,Velocity_estimated,GPS_X,GPS_Y,a_y,w_x,w_z,Delta_enc,Velocity,Steerrate
0.36,0.718009605351267,-9.94604808179671,0.0750000000000845,1.11236120231553e-16,1.09455486253252e-15,3.35753428592832e-16,1.99688702908546,0.598313290867324,-9.95504217563631,-3.0050285866203e-15,1.10090305159398e-15,5.75717153125861e-16,3.35434305180335e-16,2,5.25351707786302e-16
0.37,0.73792233951564,-9.94455182019125,0.0750000000000845,1.32286200498075e-16,1.14954116626774e-15,3.39048531631219e-16,1.99691481608563,0.598313290867324,-9.95504217563631,-3.24659709542816e-15,1.1528300542422e-15,5.81387742646677e-16,3.3873820232071e-16,2,3.3038971403757e-16
0.38,0.757835350768872,-9.94305553776507,0.0750000000000845,1.53776968563685e-16,1.20343188216724e-15,3.40402286152472e-16,1.99694235505349,0.598313290867324,-9.95504217563631,-3.49908144482275e-15,1.20388632799937e-15,5.83730760038159e-16,3.40103331718836e-16,2,1.36512939812528e-16
0.39,0.777748636637612,-9.94155923470402,0.0750000000000845,1.75520266749534e-16,1.25631490662426e-15,3.39870751529201e-16,1.99696964820302,0.598313290867324,-9.95504217563631,-3.76230727158678e-15,1.25415389690698e-15,5.82844631722491e-16,3.39587040282576e-16,2,-5.16291436259697e-17
0.4,0.797717740920695,-9.94005873739473,0.0750000000001368,1.97760135915838e-16,1.30832897798266e-15,3.37453318004976e-16,1.99700876822676,0.797751054489764,-9.94005623418175,-4.03610234517086e-15,1.30360668654862e-15,5.78714797564982e-16,3.37180844733924e-16,2,-2.4061955486516e-16
0.41,0.817631689054172,-9.93856238457048,0.0750000000001368,1.21784865702436e-16,1.357092057388e-15,3.54558688741837e-16,1.99703546855905,0.797751054489764,-9.94005623418175,-4.325820821476e-15,1.39111279057962e-15,6.11327718667459e-16,3.56182350022614e-16,2,1.90015052886894e-15
0.42,0.837545903440378,-9.93706601173975,0.0750000000001368,1.24445488390437e-16,1.44704741198872e-15,3.74107883343956e-16,1.99706193055883,0.797751054489764,-9.94005623418175,-4.63457903019615e-15,1.48161499235089e-15,6.43210053641136e-16,3.7475818855957e-16,2,1.85758385369565e-15
0.43,0.857460381702686,-9.93556961908113,0.0750000000001368,1.49385509771631e-16,1.54419400001836e-15,3.90701845609703e-16,1.99708815635351,0.797751054489764,-9.94005623418175,-4.96249464080089e-15,1.57146468841038e-15,6.70458641855808e-16,3.90634233254968e-16,2,1.58760446953978e-15
0.44,0.877375121485686,-9.93407320677159,0.0750000000001368,1.80410561919847e-16,1.64020381553647e-15,4.03726897687427e-16,1.99711414805152,0.797751054489764,-9.94005623418175,-5.30931996554721e-15,1.65990713997107e-15,6.92280480393901e-16,4.0334845100589e-16,2,1.27142177509217e-15
0.45,0.897290120454992,-9.93257677498655,0.0750000000001368,2.13222032916066e-16,1.73367758916418e-15,4.13350671431195e-16,1.99713990774244,0.797751054489764,-9.94005623418175,-5.67474556847356e-15,1.74688297442875e-15,7.08627403719779e-16,4.12872778773232e-16,2,9.52432776734273e-16
0.46,0.917205376297056,-9.93108032389985,0.0750000000001368,2.46912822523378e-16,1.82479433252035e-15,4.19732012201646e-16,1.99716543749721,0.797751054489764,-9.94005623418175,-6.05846247470726e-15,1.83242439929159e-15,7.1954991541462e-16,4.19236641828711e-16,2,6.36386305547862e-16
0.47,0.93712088671898,-9.92958385368377,0.0750000000001368,2.81202693755727e-16,1.91389091362334e-15,4.22983542160249e-16,1.99719073936829,0.797751054489764,-9.94005623418175,-6.46017576061431e-15,1.9166136533293e-15,7.25151038829752e-16,4.22500065422716e-16,2,3.26342359400463e-16
0.48,0.957036649448332,-9.92808736450908,0.0750000000001368,3.15951754635713e-16,2.00126810198367e-15,4.23204308379498e-16,1.99721581538981,0.797751054489764,-9.94005623418175,-6.8796129990468e-15,1.99956750388581e-15,7.25568427045188e-16,4.2274325137831e-16,2,2.43185955594923e-17
0.49,0.976952662232968,-9.926590856545,0.0750000000001368,3.51288086963388e-16,2.08719152250666e-15,4.20447574577803e-16,1.99724066757776,0.797751054489764,-9.94005623418175,-7.3165180646752e-15,2.08134202978841e-15,7.20875035907207e-16,4.20008706495011e-16,2,-2.73454488329976e-16
0.5,0.997067723518211,-9.92507939188907,0.0750000000000845,3.87242591717211e-16,2.17181004366487e-15,4.14751876674616e-16,1.99730875171349,0.997188818112205,-9.92507029272719,-7.77064564971241e-15,2.16198495728628e-15,7.11135039307766e-16,4.1433382087791e-16,2,-5.67488561710099e-16
0.51,1.01698466305347,-9.92358281428807,0.0750000000000845,5.22618340399982e-16,2.25761493120001e-15,3.84720516359401e-16,1.99733277433325,0.997188818112205,-9.92507029272719,-8.23622474568996e-15,2.20262155562296e-15,6.56384589494753e-16,3.82434164958983e-16,2,-3.18996559189264e-15
0.52,1.03690184213962,-9.922086218687,0.0750000000000845,5.80148396679749e-16,2.30018608630019e-15,3.4753283267338e-16,1.99735658252231,0.997188818112205,-9.92507029272719,-8.70974356627525e-15,2.23846210602087e-15,5.9428690294279e-16,3.46253734640434e-16,2,-3.61804303185494e-15
0.53,1.05681925863836,-9.92058960524652,0.0750000000000845,6.1637623741575e-16,2.3337068026563e-15,3.08644699021048e-16,1.99738017819471,0.997188818112205,-9.92507029272719,-9.19070727368697e-15,2.27320705415318e-15,5.28827952326028e-16,3.08114906400297e-16,2,-3.81388282401366e-15
0.54,1.0767369104305,-9.91909297412587,0.0750000000000845,6.4734453499726e-16,2.36658045806788e-15,2.68753002517774e-16,1.99740356324743,0.997188818112205,-9.92507029272719,-9.67900669084701e-15,2.3077275186966e-15,4.60950500654966e-16,2.6856696916224e-16,2,-3.95479372380567e-15
0.55,1.09665479541578,-9.91759632548287,0.0750000000000845,6.7757236825847e-16,2.40033938539441e-15,2.27722719171819e-16,1.9974267395605,0.997188818112205,-9.92507029272719,-1.0174605141942e-14,2.34210004841923e-15,3.90748524876698e-16,2.27664677403839e-16,2,-4.09022917584012e-15
0.56,1.11657291151266,-9.91609965947393,0.0750000000000845,7.08043036167273e-16,2.43483298866936e-15,1.85407201583691e-16,1.99744970899717,0.997188818112205,-9.92507029272719,-1.06774658357639e-14,2.37628579616811e-15,3.18194417487946e-16,1.85391945963085e-16,2,-4.22727314407546e-15
0.57,1.1364912566582,-9.91460297625405,0.0750000000000845,7.38807091332031e-16,2.46970828427325e-15,1.41754559770013e-16,1.99747247340406,0.997188818112205,-9.92507029272719,-1.11875490011596e-14,2.4102831547995e-15,2.43300171066695e-16,1.41755762163598e-16,2,-4.36361837994864e-15
0.58,1.15640982880785,-9.91310627597688,0.0750000000000845,7.69837959273521e-16,2.50473762780328e-15,9.67603166154864e-17,1.99749503461131,0.997188818112205,-9.92507029272719,-1.17048164156648e-14,2.44410383634716e-15,1.66091433488915e-16,9.67710694153664e-17,2,-4.49846927482318e-15
0.59,1.17632862593534,-9.91160955879465,0.0750000000000845,8.0141144825452e-16,2.53980131425679e-15,5.03732486653554e-17,1.99751739443272,0.997188818112205,-9.92507029272719,-1.22292167000088e-14,2.47764953752514e-15,8.64801827136442e-17,5.03865827914249e-17,2,-4.63844866239415e-15
0.6,1.19648302528119,-9.91009513823978,0.0750000000000322,8.33408780070101e-16,2.57471181478596e-15,2.57180703823185e-18,1.99759102835553,1.19662658173465,-9.91008435127263,-1.27606858980392e-14,2.51088072705096e-15,4.44236762809246e-18,2.58828921562294e-18,2,-4.7798293575802e-15
0.61,1.21640277964756,-9.90859834912973,0.0750000000000322,9.64319204694081e-16,2.61175294468247e-15,-6.80271486106814e-17,1.9976125313176,1.19662658173465,-9.91008435127263,-1.32936322202889e-14,2.50495149368105e-15,-1.19953295038102e-16,-6.98892675973493e-17,2,-7.24775568129722e-15
0.62,1.23632274843907,-9.90710154390757,0.0750000000000322,1.01725680786307e-15,2.60648307465708e-15,-1.44312599390762e-16,1.99763384233993,1.19662658173465,-9.91008435127263,-1.38247059842871e-14,2.49493786166846e-15,-2.4918148412816e-16,-1.45182434705157e-16,2,-7.52931671078075e-15
0.63,1.25624292974171,-9.90560472271713,0.0750000000000322,1.04875020747891e-15,2.59292172439549e-15,-2.20894689399237e-16,1.99765496313583,1.19662658173465,-9.91008435127263,-1.43535497110706e-14,2.48443343822008e-15,-3.7936261455919e-16,-2.21030821011924e-16,2,-7.58483863067677e-15
0.64,1.27616332165856,-9.90410788570093,0.0750000000000322,1.07455448850932e-15,2.57932694708119e-15,-2.97076432206846e-16,1.99767589540328,1.19662658173465,-9.91008435127263,-1.48801846903212e-14,2.47431435934243e-15,-5.09542832192223e-16,-2.96878675488505e-16,2,-7.58478544765801e-15
0.65,1.29608392230965,-9.90261103300024,0.0750000000000322,1.09902298020187e-15,2.56721636373274e-15,-3.72955633203245e-16,1.99769664082513,1.19662658173465,-9.91008435127263,-1.54047130998047e-14,2.4647139768753e-15,-6.39565374158789e-16,-3.726346622357e-16,2,-7.57559867471956e-15
0.66,1.31600472983176,-9.90111416475508,0.0750000000000322,1.12348332607386e-15,2.55650765807463e-15,-4.48718036835931e-16,1.9977172010692,1.19662658173465,-9.91008435127263,-1.5927229167162e-14,2.45551043944409e-15,-7.69542271943311e-16,-4.4836405497852e-16,2,-7.57293927428201e-15
0.67,1.33592574237832,-9.89961728110418,0.0750000000000322,1.14811561816426e-15,2.54677261059658e-15,-5.24483214959581e-16,1.99773757778843,1.19662658173465,-9.91008435127263,-1.64478020840701e-14,2.44658865026068e-15,-8.99575568887295e-16,-5.24126307977048e-16,2,-7.57622529985273e-15
0.68,1.35584695811926,-9.89812038218507,0.0750000000000322,1.1727602552661e-15,2.5376558423417e-15,-6.00290750666977e-16,1.99775777262099,1.19662658173465,-9.91008435127263,-1.69664867103366e-14,2.43790538182592e-15,-1.029690472276e-15,-5.99936107936671e-16,2,-7.58097999596235e-15
0.69,1.3757683752408,-9.89662346813403,0.0750000000000322,1.19749518833588e-15,2.52896752239964e-15,-6.7618157151874e-16,1.99777778719044,1.19662658173465,-9.91008435127263,-1.74833230266041e-14,2.42937779948231e-15,-1.15995252704312e-15,-6.75831643782585e-16,2,-7.58955358459142e-15
0.7,1.39592249191141,-9.89510906881963,0.0750000000000636,1.22217962273906e-15,2.52053555651561e-15,-7.521624390892e-16,1.99784847434847,1.39606434535709,-9.89509840981807,-1.79983416864215e-14,2.42098177808535e-15,-1.29036497284949e-15,-7.51814803062134e-16,2,-7.59831592795485e-15
0.71,1.41584481350044,-9.89361208680604,0.0750000000000635,1.1876857168837e-15,2.51085023604626e-15,-8.1541243012994e-16,1.99786767929618,1.39606434535709,-9.89509840981807,-1.85148798287576e-14,2.43597708562582e-15,-1.39698593072857e-15,-8.13936153328747e-16,2,-6.21213502666135e-15
0.72,1.43576732659906,-9.89211509040225,0.0750000000000635,1.20009368245556e-15,2.52647966905531e-15,-8.76197214884667e-16,1.9978867128167,1.39606434535709,-9.89509840981807,-1.9034921545839e-14,2.45328737919267e-15,-1.50232917106051e-15,-8.75313057654656e-16,2,-6.13769043259092e-15
0.73,1.45569002949781,-9.89061807973669,0.0750000000000635,1.22548784903932e-15,2.54695381866643e-15,-9.37751179127504e-16,1.99790557644021,1.39606434535709,-9.89509840981807,-1.95586484174989e-14,2.47072143775509e-15,-1.60872525879824e-15,-9.37303390182419e-16,2,-6.19903325277628e-15
0.74,1.47561292050252,-9.88912105493668,0.0750000000000635,1.25429284642136e-15,2.56726459325644e-15,-1.00046756061837e-15,1.99792427168325,1.39606434535709,-9.89509840981807,-2.0086013985821e-14,2.48776575642252e-15,-1.71670031793298e-15,-1.00021369038977e-15,2,-6.2910300207348e-15
0.75,1.49553599793409,-9.88762401612838,0.0750000000000635,1.28398810250277e-15,2.58650782418331e-15,-1.06428339466449e-15,1.99794280004881,1.39606434535709,-9.89509840981807,-2.06169197737273e-14,2.50430995417892e-15,-1.82634723674081e-15,-1.0640980784539e-15,2,-6.38843880641304e-15
0.76,1.51545926012846,-9.88612696343682,0.0750000000000635,1.31382577207225e-15,2.60470223537297e-15,-1.1290949776106e-15,1.99796116302648,1.39606434535709,-9.89509840981807,-2.11512634782115e-14,2.52038199343547e-15,-1.93761249805761e-15,-1.12892537327718e-15,2,-6.48272948232795e-15
0.77,1.53538270543638,-9.88462989698594,0.0750000000000635,1.34369358374866e-15,2.62205466393917e-15,-1.19483730649287e-15,1.99797936209255,1.39606434535709,-9.89509840981807,-2.16889485748206e-14,2.53600857026546e-15,-2.05044479117092e-15,-1.19466567932308e-15,2,-6.57403060458986e-15
0.78,1.55530633222336,-9.88313281689855,0.0750000000000634,1.37352939220483e-15,2.63872713981184e-15,-1.26145911405857e-15,1.99799739871012,1.39606434535709,-9.89509840981807,-2.22298866404163e-14,2.55123334702106e-15,-2.16477623807722e-15,-1.26127944833283e-15,2,-6.66137690097509e-15
0.79,1.57523013886947,-9.88163572329638,0.0750000000000634,1.40339004495942e-15,2.65485246925383e-15,-1.32893155424041e-15,1.99801527432923,1.39606434535709,-9.89509840981807,-2.27739948529171e-14,2.56607397759365e-15,-2.28056723750222e-15,-1.32874360712569e-15,2,-6.74641587928649e-15
0.8,1.59537023563493,-9.88012237745086,0.0750000000000843,1.43340674793507e-15,2.67050658620648e-15,-1.39725826787589e-15,1.99808025983828,1.59550210897953,-9.88011246836351,-2.33211871729941e-14,2.58049905319304e-15,-2.39782924598666e-15,-1.39706483071e-15,2,-6.83212235843045e-15
0.81,1.61529486856294,-9.87862522176109,0.0750000000000843,1.42401081921699e-15,2.68472979670312e-15,-1.45786061101623e-15,1.99809739582242,1.59550210897953,-9.88011246836351,-2.38735885207724e-14,2.61006918578182e-15,-2.50053761646331e-15,-1.45690656149738e-15,2,-5.9841730787387e-15
0.82,1.63521967236908,-9.87712805323138,0.0750000000000843,1.4463012356031e-15,2.71533103410659e-15,-1.51763266227612e-15,1.99811437884734,1.59550210897953,-9.88011246836351,-2.44324108077688e-14,2.64062923204049e-15,-2.60380226553312e-15,-1.51707240095927e-15,2,-6.01658394618842e-15
0.83,1.65514464552803,-9.87563087197633,0.0750000000000842,1.47748856879988e-15,2.74857596435013e-15,-1.57874331756507e-15,1.99813121027838,1.59550210897953,-9.88011246836351,-2.49976544007766e-14,2.67070065422537e-15,-2.70918415450213e-15,-1.5784718234239e-15,2,-6.1399422464632e-15
0.84,1.67506978652814,-9.87413367810954,0.0750000000000842,1.51100866847433e-15,2.78110399266753e-15,-1.64142640722365e-15,1.99814789146871,1.59550210897953,-9.88011246836351,-2.55691720284125e-14,2.69998060295892e-15,-2.81698109196071e-15,-1.64127834329336e-15,2,-6.28065198694587e-15
0.85,1.69499509387121,-9.87263647174359,0.0750000000000842,1.54510135624496e-15,2.8123576843714e-15,-1.70559646383346e-15,1.99816442375941,1.59550210897953,-9.88011246836351,-2.61467929791206e-14,2.72845471643996e-15,-2.92718253268551e-15,-1.70548581652686e-15,2,-6.42074732334999e-15
0.86,1.71492056607244,-9.87113925299004,0.0750000000000842,1.57946896963321e-15,2.8424256010398e-15,-1.77118747736422e-15,1.99818080847957,1.59550210897953,-9.88011246836351,-2.67303446988418e-14,2.75611701780668e-15,-3.03976810203059e-15,-1.77108237209508e-15,2,-6.55965555682187e-15
0.87,1.73484620166026,-9.86964202195946,0.0750000000000841,1.61399999789295e-15,2.87142795804953e-15,-1.83815317988866e-15,1.99819704694645,1.59550210897953,-9.88011246836351,-2.73196565648011e-14,2.78298389790805e-15,-3.15469353887156e-15,-1.83804222181467e-15,2,-6.69598497195939e-15
0.88,1.75477199917626,-9.86814477876145,0.0750000000000841,1.64856721017175e-15,2.89946696164817e-15,-1.90643741336254e-15,1.99821314046553,1.59550210897953,-9.88011246836351,-2.79145672485095e-14,2.80911240047891e-15,-3.27187273575114e-15,-1.90631519626658e-15,2,-6.82729744519114e-15
0.89,1.77469795717503,-9.86664752350462,0.0750000000000841,1.68329469758309e-15,2.92666168906772e-15,-1.97601866887772e-15,1.99822909033065,1.59550210897953,-9.88011246836351,-2.85149194191048e-14,2.83450212665423e-15,-3.39128015557978e-15,-1.97588641658914e-15,2,-6.95712203225622e-15
0.9,1.79482019253434,-9.86513551978198,0.0750000000001154,1.71814972667646e-15,2.95304980819123e-15,-2.04687257818135e-15,1.99828779509557,1.79493987260198,-9.86512652690894,-2.91205581232819e-14,2.85916985868515e-15,-3.51287202624509e-15,-2.04673037951564e-15,2,-7.08439629264934e-15
0.91,1.81474689498073,-9.86363820858665,0.0750000000001154,1.69400656730286e-15,2.97723560390139e-15,-2.1061503611452e-15,1.99830307857854,1.79493987260198,-9.86512652690894,-2.97346440337585e-14,2.90641891735194e-15,-3.61265667844772e-15,-2.10486864289292e-15,2,-5.8138263377283e-15
0.92,1.83467374983231,-9.86214088593945,0.0750000000001153,1.7171995140126e-15,3.02587727840866e-15,-2.1641458506475e-15,1.9983182256381,1.79493987260198,-9.86512652690894,-3.03589795189556e-14,2.95511398513387e-15,-3.71320365301281e-15,-2.1634510637364e-15,2,-5.85824208434758e-15
0.93,1.85460075572867,-9.86064355194261,0.0750000000001153,1.7536898884827e-15,3.07846379997857e-15,-2.22409581908918e-15,1.99833323749197,1.79493987260198,-9.86512652690894,-3.09935600315819e-14,3.0030618626597e-15,-3.81683708440263e-15,-2.22383176954472e-15,2,-6.03807058083223e-15
0.94,1.87452791132156,-9.85914620669742,0.0750000000001153,1.7937483041177e-15,3.12998537510924e-15,-2.28636197272767e-15,1.99834811534704,1.79493987260198,-9.86512652690894,-3.16381595813739e-14,3.049796059496e-15,-3.9240248088756e-15,-2.28628333918658e-15,2,-6.2451569641858e-15
0.95,1.89445521527476,-9.8576488503043,0.0750000000001152,1.83471619525335e-15,3.17958921290613e-15,-2.35082225408715e-15,1.9983628603994,1.79493987260198,-9.86512652690894,-3.22925163189056e-14,3.09529611570818e-15,-4.03475768482533e-15,-2.35080044642083e-15,2,-6.45171072342506e-15
0.96,1.91438266626397,-9.85615148286275,0.0750000000001152,1.87608358908599e-15,3.22740126720925e-15,-2.41736878862275e-15,1.99837747383448,1.79493987260198,-9.86512652690894,-3.29563692257777e-14,3.13957772619832e-15,-4.14898730286919e-15,-2.417354886134e-15,2,-6.65544397131778e-15
0.97,1.93431026297672,-9.8546541044714,0.0750000000001151,1.91753963551596e-15,3.27362046936176e-15,-2.48589206607725e-15,1.99839195682712,1.79493987260198,-9.86512652690894,-3.3629473041849e-14,3.18274357088028e-15,-4.26657507864599e-15,-2.48586591390387e-15,2,-6.85110277698605e-15
0.98,1.95423800411225,-9.85315671522799,0.0750000000001151,1.95912932135982e-15,3.31848662994522e-15,-2.55631955606863e-15,1.99840631054168,1.79493987260198,-9.86512652690894,-3.43115990819518e-14,3.2248588410015e-15,-4.38742353025901e-15,-2.55627673313834e-15,2,-7.04108192344767e-15
0.99,1.97416588838142,-9.85165931522937,0.0750000000001151,2.00091451904137e-15,3.36215950120343e-15,-2.62860461933104e-15,1.99842053613211,1.79493987260198,-9.86512652690894,-3.50025291689371e-14,3.26596473607922e-15,-4.51146112584769e-15,-2.62854566670516e-15,2,-7.22689335668146e-15
1,1.99427011079255,-9.85014866501664,0.0750000000001307,2.04296754750866e-15,3.4047363491135e-15,-2.70272092279243e-15,1.9984731747993,1.99437763622442,-9.85014058545438,-3.57020499908095e-14,3.30607472860809e-15,-4.63864532190888e-15,-2.7026479271712e-15,2,-7.41022604660465e-15
1.01,2.01419866182463,-9.84865121491683,0.0750000000001307,2.05565383863467e-15,3.44554279359286e-15,-2.77221578423543e-15,1.99848680354602,1.99437763622442,-9.85014058545438,-3.64116115437533e-14,3.35687641628785e-15,-4.75692736376142e-15,-2.77156346027405e-15,2,-6.89155331028432e-15
1.02,2.03412734876103,-9.84715375460505,0.0750000000001306,2.09202117867749e-15,3.49795071582349e-15,-2.84218251041264e-15,1.99850031063981,1.99437763622442,-9.85014058545438,-3.71319982412513e-14,3.40787951385215e-15,-4.87749712614253e-15,-2.84181190475842e-15,2,-7.02484444843729e-15
1.03,2.05405617038867,-9.84565628417244,0.0750000000001306,2.13527802161237e-15,3.55179743039491e-15,-2.91423699203016e-15,1.99851369716659,1.99437763622442,-9.85014058545438,-3.78630938458206e-14,3.45796853658914e-15,-5.0015229895724e-15,-2.91407400273155e-15,2,-7.22620979731255e-15
1.04,2.07398512550526,-9.84415880370934,0.0750000000001305,2.18049363698776e-15,3.60456539208656e-15,-2.98854507852241e-15,1.99852696420256,1.99437763622442,-9.85014058545438,-3.86046725831726e-14,3.50692782102835e-15,-5.12920641825464e-15,-2.98846713475919e-15,2,-7.43931320276399e-15
1.05,2.09391421291924,-9.8426613133053,0.0750000000001305,2.22642489019192e-15,3.6558450964133e-15,-3.06504879901046e-15,1.99854011281431,1.99437763622442,-9.85014058545438,-3.93564888971829e-14,3.55472523888495e-15,-5.26055107774155e-15,-3.06499343652895e-15,2,-7.65263017697666e-15
1.06,2.11384343144971,-9.84116381304903,0.0750000000001304,2.27272189739022e-15,3.70567461326796e-15,-3.14367766043527e-15,1.99855314405893,1.99437763622442,-9.85014058545438,-4.01182985964475e-14,3.60138607081573e-15,-5.39549921253265e-15,-3.14361925753022e-15,2,-7.8625821001272e-15
1.07,2.1337727799263,-9.8396663030285,0.0750000000001304,2.31925238468145e-15,3.75416855917346e-15,-3.22436583490907e-15,1.99856605898406,1.99437763622442,-9.85014058545438,-4.08898667707107e-14,3.64696272093703e-15,-5.5339649310965e-15,-3.22429455415042e-15,2,-8.06752966201907e-15
1.08,2.15370225718907,-9.83816878333085,0.0750000000001303,2.36624082221302e-15,3.80145383809675e-15,-3.30711146055701e-15,1.99857885862799,1.99437763622442,-9.85014058545438,-4.16709556067649e-14,3.69140845783332e-15,-5.67596511047164e-15,-3.3070291595822e-15,2,-8.27346054317881e-15
1.09,2.17363186208847,-9.83667125404246,0.0750000000001302,2.41335435792754e-15,3.84751904756733e-15,-3.39184748859542e-15,1.99859154401974,1.99437763622442,-9.85014058545438,-4.24613369752646e-14,3.73481434898708e-15,-5.82137214376639e-15,-3.39174872528689e-15,2,-8.47195657046855e-15
1.1,2.19371921115783,-9.83516187170853,0.0750000000000936,2.46089252749427e-15,3.89248405808869e-15,-3.47857409976761e-15,1.9986385926083,2.19381539984686,-9.83515464399982,-4.3260782427163e-14,3.77713262287018e-15,-5.97020352960927e-15,-3.47846344661866e-15,2,-8.6714721331773e-15
1.11,2.21364941171779,-9.83366429766165,0.0750000000000935,2.57756194290579e-15,3.9379859754448e-15,-3.58219994381568e-15,1.9986507448026,2.19381539984686,-9.83515464399982,-4.40652055628606e-14,3.79126198784905e-15,-6.15029602447319e-15,-3.58339205705676e-15,2,-1.04928610438094e-14
1.12,2.23357973345808,-9.83216671450916,0.0750000000000935,2.63944626985636e-15,3.95303233009423e-15,-3.69066696023792e-15,1.998662788524,2.19381539984686,-9.83515464399982,-4.48721122154867e-14,3.8018702777668e-15,-6.33524472582664e-15,-3.69115007467993e-15,2,-1.07758017623171e-14
1.13,2.25351017529701,-9.83066912233235,0.0750000000000934,2.68627138376218e-15,3.96158221721122e-15,-3.80015878685369e-15,1.99867472474073,2.19381539984686,-9.83515464399982,-4.56811178349115e-14,3.8115218176428e-15,-6.52226781521946e-15,-3.80011670821264e-15,2,-1.08966633532713e-14
1.14,2.27344073616256,-9.82917152121176,0.0750000000000933,2.72917799612186e-15,3.96948658975979e-15,-3.91017059566389e-15,1.99868655441241,2.19381539984686,-9.83515464399982,-4.64921083270047e-14,3.82084285326469e-15,-6.71066941225245e-15,-3.9098865117568e-15,2,-1.09769803544158e-14
1.15,2.29337141499227,-9.82767391122724,0.0750000000000932,2.77160760353648e-15,3.97783520432508e-15,-4.02083922804628e-15,1.99869827849007,2.19381539984686,-9.83515464399982,-4.73050075542323e-14,3.82978889609817e-15,-6.90046646203676e-15,-4.02046935816672e-15,2,-1.10582846409924e-14
1.16,2.31330221073318,-9.8261762924579,0.0750000000000932,2.813864972956e-15,3.98641129117889e-15,-4.13222680419029e-15,1.99870989791628,2.19381539984686,-9.83515464399982,-4.81197416241245e-14,3.83839792942932e-15,-7.09158979028308e-15,-4.13182494391916e-15,2,-1.11355585752442e-14
1.17,2.3332331223417,-9.82467866498216,0.0750000000000931,2.85639058995373e-15,3.99503444119593e-15,-4.24441571708796e-15,1.99872141362516,2.19381539984686,-9.83515464399982,-4.89362227754724e-14,3.84655363173593e-15,-7.28413060994748e-15,-4.24400641308734e-15,2,-1.12181469168178e-14
1.18,2.35316414878359,-9.82318102887773,0.075000000000093,2.89898776314313e-15,4.00342942876619e-15,-4.35741922418607e-15,1.99873282654253,2.19381539984686,-9.83515464399982,-4.97543524506589e-14,3.85423799828506e-15,-7.47807504001845e-15,-4.35700567807577e-15,2,-1.12999264988427e-14
1.19,2.37309528903381,-9.82168338422164,0.075000000000093,2.94162044010712e-15,4.01146977969389e-15,-4.47123176516184e-15,1.99874413758592,2.19381539984686,-9.83515464399982,-5.0574028343657e-14,3.8614336786988e-15,-7.67340808344716e-15,-4.47081400104395e-15,2,-1.13808322968177e-14
1.2,2.39316727721519,-9.82017515611931,0.0750000000000615,2.98438553262027e-15,4.01908193766178e-15,-4.58586797440728e-15,1.99878613135482,2.39325316346931,-9.82016870254526,-5.13951384286707e-14,3.86808100856252e-15,-7.87015782032091e-15,-4.58544774249898e-15,2,-1.14633741455038e-14
1.21,2.41309894901504,-9.81867747152207,0.0750000000000614,3.08629360500773e-15,4.02759931576369e-15,-4.71414387044422e-15,1.9987969665888,2.39325316346931,-9.82016870254526,-5.22142520481509e-14,3.85087676886168e-15,-8.09225408966326e-15,-4.7148493199672e-15,2,-1.29401577468213e-14
1.22,2.43303072886263,-9.81717977880603,0.0750000000000613,3.14093927321557e-15,4.01035006710362e-15,-4.84571951314348e-15,1.99880770510533,2.39325316346931,-9.82016870254526,-5.30292992402228e-14,3.83097295192535e-15,-8.31704811350609e-15,-4.84582270991573e-15,2,-1.30973389948534e-14
1.23,2.45296261579351,-9.81568207804365,0.0750000000000612,3.18258591245461e-15,3.98786423448768e-15,-4.97736432606322e-15,1.99881834776771,2.39325316346931,-9.82016870254526,-5.38400067771222e-14,3.81048279655463e-15,-8.54223616219514e-15,-4.97702567344878e-15,2,-1.31202963533053e-14
1.24,2.47289460885182,-9.81418436930675,0.0750000000000612,3.22057641986438e-15,3.96505953232925e-15,-5.10864213214409e-15,1.99882889543156,2.39325316346931,-9.82016870254526,-5.46463282988302e-14,3.78995060663701e-15,-8.76720526424697e-15,-5.10810107049763e-15,2,-1.31075397048843e-14
1.25,2.49282670709026,-9.81268665266652,0.0750000000000611,3.2576329026886e-15,3.94286202761201e-15,-5.23961582634292e-15,1.99883934894486,2.39325316346931,-9.82016870254526,-5.54482628328362e-14,3.76942506040932e-15,-8.99187292998017e-15,-5.23900083949448e-15,2,-1.30899768996857e-14
1.26,2.51275890956997,-9.8111889281935,0.075000000000061,3.2942965831152e-15,3.92118383815146e-15,-5.37034633528829e-15,1.99884970914801,2.39325316346931,-9.82016870254526,-5.62458129062956e-14,3.7489068089703e-15,-9.21620888111494e-15,-5.36970733918325e-15,2,-1.30706499688764e-14
1.27,2.53269121536046,-9.80969119595761,0.0750000000000609,3.33077174345823e-15,3.89984260941954e-15,-5.5008757981091e-15,1.99885997687391,2.39325316346931,-9.82016870254526,-5.70389744870665e-14,3.72834965605957e-15,-9.44023206196788e-15,-5.50023160722997e-15,2,-1.30524268046719e-14
1.28,2.55262362353956,-9.80819345602815,0.0750000000000608,3.36713674230712e-15,3.87865972684519e-15,-5.63123845053429e-15,1.99887015294805,2.39325316346931,-9.82016870254526,-5.78277309143114e-14,3.70768801382791e-15,-9.66398063901404e-15,-5.63059588084778e-15,2,-1.30364273617811e-14
