Time,X,Y,Psi,Roll,Rollrate,Delta,Velocity
72.15,-19.327271157385,64.1319341005049,-2.52697261468624,-0.00241782524268699,0.0270022273687547,0.0338631984062875,2
72.155,-19.3353576269604,64.1260511582596,-2.52697261468624,-0.00228293754611125,0.0269527170662019,0.0333864491142026,2
72.16,-19.343445292084,64.1201698597207,-2.5263912735235,-0.00214829940452505,0.0269024014350269,0.0329096998221178,2
72.165,-19.3515307331016,64.1142855039185,-2.5263912735235,-0.00201391542449852,0.0268510478257976,0.0324328243057316,2
72.17,-19.3596173702186,64.1084027919764,-2.52582630872358,-0.00187979034398462,0.0267988375408884,0.0319559487893454,2
72.175,-19.3677018792636,64.1025171558038,-2.52582630872358,-0.00174592875599705,0.0267456463637574,0.0314790130768709,2
72.18,-19.3757875847681,64.096633163439,-2.52527772399429,-0.00161233538314463,0.026691547247021,0.0310020773643964,2
72.185,-19.3838712581824,64.0907463796153,-2.52527772399429,-0.00147901480420158,0.026636524514357,0.030525147554313,2
72.19,-19.3919561282252,64.0848612393411,-2.52474552079332,-0.00134597172572843,0.0265805426690253,0.0300482177442295,2
72.195,-19.4000390620868,64.0789734401051,-2.52474552079332,-0.00121321071157649,0.0265236946668733,0.0295713599955966,2
72.2,-19.4081231925545,64.0730872839537,-2.52422969832617,-0.00108073645155371,0.0264658364776098,0.0290945022469638,2
72.205,-19.4162054826589,64.0671986010514,-2.52422969832617,-0.000948553498100279,0.0264071680826487,0.0286177817530392,2
72.21,-19.4242889691579,64.0613115605661,-2.5237302535444,-0.000816666527860854,0.0263474385029263,0.0281410612591145,2
72.215,-19.432370710999,64.0554221252391,-2.5237302535444,-0.000685080073187255,0.0262869580725541,0.027664545227573,2
72.22,-19.4404536488294,64.0495343314515,-2.52324718117907,-0.000553798788676161,0.0262253656001961,0.0271880291960316,2
72.225,-19.4485349375734,64.043644274415,-2.52324718117907,-0.00042282718931001,0.0261630804002429,0.0267117840089571,2
72.23,-19.4566174217098,64.0377558578331,-2.52278047367189,-0.000292169910415267,0.0260996324258525,0.0262355388218826,2
72.235,-19.4646983521785,64.0318653092664,-2.52278047367189,-0.000161831449222844,0.0260355498747765,0.025759630806187,2
72.24,-19.4727804772513,64.0259763998627,-2.52233012120375,-3.18164213936189e-05,0.0259702539473489,0.0252837227904914,2
72.245,-19.4808611439027,64.0200854893959,-2.52233012120375,9.78706941997462e-05,0.0259043817063002,0.0248082182649753,2
72.25,-19.4889430041785,64.0141962165936,-2.5218961116969,0.000227225302186945,0.0258372456248439,0.0243327137394592,2
72.255,-19.4970235010868,64.0083050732943,-2.5218961116969,0.000356242942722387,0.0257695916225339,0.0238576790205842,2
72.26,-19.5051051904489,64.0024155659539,-2.5214784308154,0.000484919041414673,0.0257006234613821,0.0233826443017092,2
72.265,-19.5131856112856,63.9965243183134,-2.5214784308154,0.000613249158130368,0.0256311959005634,0.0229081456977193,2
72.27,-19.5212672232145,63.9906347047191,-2.52107706196538,0.000741228740161764,0.0255604040159798,0.0224336470937293,2
72.275,-19.5293476612285,63.984743480639,-2.52107706196538,0.00086885336777644,0.0254892113749139,0.021959750895589,2
72.28,-19.5374292887824,63.978853888485,-2.52069198629546,0.00099611851065883,0.0254166044066004,0.0214858546974487,2
72.285,-19.5455098367808,63.9729628152631,-2.52069198629546,0.001123019770167,0.0253436554392571,0.0210126271689668,2
72.29,-19.5535915725767,63.9670733716402,-2.52032318269749,0.00124955263908639,0.0252692423105681,0.0205393996404848,2
72.295,-19.561672322906,63.9611825759573,-2.52032318269749,0.00137571274055496,0.0251945460465511,0.0200669070082529,2
72.3,-19.5697542591001,63.9552934073389,-2.51997062780754,0.00150149559116775,0.0251183359644291,0.0195944143760209,2
72.305,-19.5778353036271,63.9494030152453,-2.51997062780754,0.00162689683561901,0.0250419013426581,0.0191227225980292,2
72.31,-19.5859175318974,63.9435142474752,-2.51963429600729,0.00175191201408736,0.0249639034248772,0.0186510308200375,2
72.315,-19.593998961991,63.9376243843777,-2.51963429600729,0.00187653679525154,0.0248857403574085,0.0181802062263759,2
72.32,-19.6020815735165,63.9317361426545,-2.51931415943327,0.00200076674536136,0.024805964715006,0.0177093816327143,2
72.325,-19.6101634800274,63.9258469333004,-2.51931415943327,0.00212459755702837,0.0247260830920551,0.0172394902993948,2
72.33,-19.6182465654704,63.9199593421641,-2.51901018796413,0.00224802482252317,0.0246445398170886,0.0167695989660753,2
72.335,-19.6263290387135,63.9140709106293,-2.51901018796413,0.00237104425901283,0.0245629497775471,0.0163007068747146,2
72.34,-19.6344126882007,63.9081840939482,-2.51872234922933,0.0024936514854282,0.0244796492182734,0.0158318147833539,2
72.345,-19.642495817937,63.9022965636227,-2.51872234922933,0.00261584224416291,0.0243963611690769,0.0153639878233836,2
72.35,-19.6505801210417,63.8964106445798,-2.51845060861237,0.00273761218149682,0.0243113139496569,0.0148961608634133,2
72.355,-19.65866399646,63.8905241381547,-2.51845060861237,0.00285895706573413,0.0242263385709262,0.0144294648252834,2
72.36,-19.6667490421841,63.8846392392337,-2.51819492925392,0.00297987257120543,0.0241395555966572,0.0139627687871534,2
72.365,-19.6748337518828,63.8787538786874,-2.51819492925392,0.00310035449281235,0.0240529038427915,0.0134972693529805,2
72.37,-19.6829196286385,63.8728701216595,-2.5179552720551,0.00322039853364063,0.0239643963012219,0.0130317699188076,2
72.375,-19.6910052606085,63.8669860282442,-2.5179552720551,0.00334000051587616,0.023876079400852,0.0125675326523119,2
72.38,-19.699092056201,63.8611035341542,-2.51773159568113,0.00345915617206402,0.0237858587617342,0.0121032953858162,2
72.385,-19.7071786978073,63.8552208283816,-2.51773159568113,0.00357786135236041,0.0236958882173472,0.0116403857220634,2
72.39,-19.7152664994171,63.8493397175344,-2.51752385656527,0.00369611181947286,0.0236039662322563,0.0111774760583106,2
72.395,-19.7233542373822,63.8434585191629,-2.51752385656527,0.00381390345221277,0.0235123538197067,0.0107159592933975,2
72.4,-19.7314431315476,63.8375789111097,-2.51733200891307,0.00393123204415187,0.0234187425215414,0.0102544425284844,2
72.405,-19.7395320519332,63.8316993391291,-2.51733200891307,0.0040480935059248,0.0233255012861612,0.00979438441160434,2
72.41,-19.7476221245313,63.8258213526509,-2.51715600470697,0.00416448366521036,0.0232302140028026,0.00933432629472433,2
72.415,-19.7557123127205,63.8199435252678,-2.51715600470697,0.00428039846041581,0.0231353553632931,0.00887579124620411,2
72.42,-19.7638036489534,63.8140672783663,-2.51699579369059,0.00439583374918182,0.0230384037708046,0.00841725619768389,2
72.425,-19.7718951896377,63.8081913129955,-2.51699579369059,0.00451078550038426,0.0229419402259802,0.00796030897561473,2
72.43,-19.779987874016,63.8023169228792,-2.5168513234141,0.00462524960438466,0.0228433371023785,0.00750336175354558,2
72.435,-19.7880808511768,63.7964429361275,-2.5168513234141,0.00473922206138599,0.0227452814938685,0.00704806698114431,2
72.44,-19.7961749675016,63.7905705191968,-2.51672253922239,0.00485269879534895,0.0226450399691154,0.00659277220874304,2
72.445,-19.8042694643941,63.7846986268488,-2.51672253922239,0.0049656758385276,0.022545405427354,0.00613919433028794,2
72.45,-19.8123650957411,63.7788282986822,-2.51660938425946,0.0050781491492223,0.0224435389284129,0.00568561645183284,2
72.455,-19.8204611948776,63.7729586156872,-2.51660938425946,0.00519011479242369,0.0223423388571493,0.00523381971303223,2
72.46,-19.8285584235809,63.7670904910278,-2.51651179947426,0.00530156876147258,0.0222388610922216,0.00478202297423162,2
72.465,-19.8366562067154,63.7612231314854,-2.51651179947426,0.00541250715477018,0.0221361091638311,0.00433207140946419,2
72.47,-19.8447551143519,63.7553573242273,-2.51642972362726,0.00552292600138647,0.0220310341175761,0.00388211984469675,2
72.475,-19.8528546624642,63.7494924013742,-2.51642972362726,0.00563282143380271,0.0219267442712453,0.00343407726610692,2
72.48,-19.8609553298377,63.7436290245485,-2.5163630932973,0.005742189517502,0.0218200862029227,0.00298603468751708,2
72.485,-19.8690567231183,63.7377666507449,-2.5163630932973,0.00585102641971244,0.0217142726434874,0.0025399646745649,2
72.49,-19.8771592302444,63.7319058165064,-2.51631184288899,0.00595932824301106,0.0216060460857631,0.00209389466161272,2
72.495,-19.885262548079,63.7260461032222,-2.51631184288899,0.00606709119003691,0.0214987232826059,0.00164986055070711,2
72.5,-19.8933669741698,63.7201879228358,-2.51627590464024,0.00617431140113883,0.0213889430404172,0.00120582643980151,2
72.505,-19.901472295123,63.7143309806344,-2.51627590464024,0.00628098512076213,0.0212801280266524,0.000763892704435967,2
72.51,-19.9095787185675,63.7084755644542,-2.51625520863033,0.00638710853357093,0.0211688115169233,0.000321958969070425,2
72.515,-19.9176861203662,63.7026215029767,-2.51625520863033,0.00649267791555126,0.0210585172051324,-0.000117812879927372,2
72.52,-19.9257946187234,63.696768960444,-2.51624968274039,0.0065976894851741,0.0209456776554052,-0.000557584728925169,2
72.525,-19.9339041782508,63.6909178884069,-2.51624968274039,0.0067021395552723,0.0208339190850512,-0.000995132282805049,2
72.53,-19.9420148282347,63.6850683280346,-2.51625925275479,0.00680602438355101,0.0207195718895332,-0.00143267983668493,2
72.535,-19.9501266215118,63.6792203532106,-2.51625925275479,0.0069093403207554,0.0206063645254687,-0.00186794086619997,2
72.54,-19.9582394989754,63.673373882568,-2.51628384232983,0.00701208366491225,0.0204905255141793,-0.00230320189571501,2
72.545,-19.966353601147,63.6675291117714,-2.51628384232983,0.00711425080543455,0.0203758851222588,-0.00273611443923613,2
72.55,-19.9744687810682,63.6616858374697,-2.51632337299948,0.00721583808144083,0.02025857043449,-0.00316902698275725,2
72.555,-19.9825852663891,63.6558443765433,-2.51632337299948,0.00731684192167933,0.020142513046163,-0.0035995293779536,2
72.56,-19.9907028228571,63.6500044042225,-2.51637776418413,0.00741725870703989,0.0200237390944434,-0.00403003177314996,2
72.565,-19.9988217646786,63.6441663580235,-2.51637776418413,0.00751708490624765,0.0199062809963584,-0.00445806267277099,2
72.57,-20.0069417708812,63.6383297923386,-2.51644693320042,0.00761631694261667,0.0197860644558573,-0.00488609357239202,2
72.575,-20.0150632416382,63.6324952647254,-2.51644693320042,0.0077149513254816,0.0196672221861853,-0.00531159195573233,2
72.58,-20.0231857698477,63.6266622093329,-2.51653079527152,0.00781298452122406,0.0195455799909507,-0.00573709033907265,2
72.585,-20.0313098410459,63.6208313031515,-2.51653079527152,0.00791041308041571,0.0194253703373101,-0.00615999552235424,2
72.59,-20.0394349626075,63.6150018606963,-2.51662926353791,0.00800723351314369,0.0193023196781335,-0.00658290070563584,2
72.595,-20.0475617048109,63.6091746777669,-2.51662926353791,0.00810344241183968,0.0191807596757471,-0.00700315235216708,2
72.6,-20.0556894901294,63.6033489498683,-2.51674224906843,0.00819903633092937,0.0190563179982648,-0.00742340399869833,2
72.605,-20.0638189729454,63.5975255909681,-2.51674224906843,0.00829401191394919,0.0189334283887622,-0.00784094003720969,2
72.61,-20.0719494914658,63.591703678196,-2.51686966087167,0.00838836576912059,0.0188076169132725,-0.00825847607572106,2
72.615,-20.0800817835308,63.5858842430421,-2.51686966087167,0.00848209457526428,0.0186834120886378,-0.00867323886234282,2
72.62,-20.0882151037384,63.5800662449208,-2.51701140583593,0.00857519497820083,0.0185562455777375,-0.00908800164896459,2
72.625,-20.0963502727183,63.5742508321743,-2.51701140583593,0.00866766369964035,0.0184307429788144,-0.00949993215405714,2
72.63,-20.1044864621257,63.5684368471666,-2.51716738888064,0.00875949743077985,0.0183022392994525,-0.00991186265914969,2
72.635,-20.1126245746985,63.5626255544102,-2.51716738888064,0.00885069293744411,0.0181754568561543,-0.0103209020826214,2
72.64,-20.1207636998315,63.5568156799007,-2.51733751290829,0.00894124695745476,0.0180456343756355,-0.010729941506093,2
72.645,-20.1289048216754,63.5510086036249,-2.51733751290829,0.00903115630151011,0.0179175903197581,-0.0111360314044261,2
72.65,-20.1370469480617,63.5452029359062,-2.51752167881178,0.00912041775482701,0.0177864677153133,-0.0115421213027592,2
